# RD-05 Stratologger 2016-05-06
# t(s)	h (m)
71.9	1820.8752
71.95	1821.18
72	1821.4848
72.05	1820.5704
72.1	1820.2656
72.15	1820.2656
72.2	1820.2656
72.25	1819.656
72.3	1818.7416
72.35	1818.7416
72.4	1818.7416
72.45	1818.7416
72.5	1817.8272
72.55	1817.8272
72.6	1817.2176
72.65	1815.9984
72.7	1815.6936
72.75	1815.084
72.8	1814.7792
72.85	1814.7792
72.9	1814.1696
72.95	1813.8648
73	1813.56
73.05	1813.2552
73.1	1813.2552
73.15	1812.9504
73.2	1812.3408
73.25	1811.4264
73.3	1811.4264
73.35	1810.512
73.4	1810.2072
73.45	1809.9024
73.5	1809.9024
73.55	1808.988
73.6	1809.2928
73.65	1809.5976
73.7	1808.0736
73.75	1808.0736
73.8	1807.7688
73.85	1807.1592
73.9	1806.5496
73.95	1806.5496
74	1806.5496
74.05	1806.5496
74.1	1805.3304
74.15	1805.3304
74.2	1804.416
74.25	1804.1112
74.3	1803.8064
74.35	1803.5016
74.4	1803.8064
74.45	1803.5016
74.5	1801.9776
74.55	1802.892
74.6	1802.2824
74.65	1801.9776
74.7	1801.6728
74.75	1801.0632
74.8	1800.1488
74.85	1800.1488
74.9	1799.5392
74.95	1799.2344
75	1799.2344
75.05	1799.5392
75.1	1798.32
75.15	1798.32
75.2	1798.32
75.25	1797.7104
75.3	1797.4056
75.35	1796.796
75.4	1796.1864
75.45	1796.4912
75.5	1795.5768
75.55	1795.5768
75.6	1794.9672
75.65	1794.6624
75.7	1794.3576
75.75	1794.0528
75.8	1793.1384
75.85	1792.8336
75.9	1793.1384
75.95	1792.8336
76	1792.224
76.05	1792.224
76.1	1791.9192
76.15	1791.3096
76.2	1791.6144
76.25	1790.3952
76.3	1791.3096
76.35	1791.3096
76.4	1790.3952
76.45	1790.0904
76.5	1789.4808
76.55	1789.4808
76.6	1788.8712
76.65	1788.2616
76.7	1788.5664
76.75	1787.3472
76.8	1787.9568
76.85	1787.3472
76.9	1787.0424
76.95	1786.4328
77	1786.128
77.05	1785.8232
77.1	1786.128
77.15	1785.2136
77.2	1785.2136
77.25	1784.604
77.3	1785.2136
77.35	1783.9944
77.4	1783.6896
77.45	1783.9944
77.5	1782.7752
77.55	1782.4704
77.6	1782.4704
77.65	1782.1656
77.7	1781.556
77.75	1780.9464
77.8	1780.6416
77.85	1780.3368
77.9	1780.032
77.95	1780.032
78	1779.4224
78.05	1778.8128
78.1	1778.8128
78.15	1778.8128
78.2	1778.508
78.25	1777.8984
78.3	1777.5936
78.35	1776.984
78.4	1776.3744
78.45	1776.3744
78.5	1776.0696
78.55	1775.46
78.6	1775.46
78.65	1775.1552
78.7	1775.1552
78.75	1774.8504
78.8	1773.6312
78.85	1774.2408
78.9	1773.3264
78.95	1773.936
79	1772.7168
79.05	1773.0216
79.1	1772.412
79.15	1772.1072
79.2	1771.1928
79.25	1771.4976
79.3	1770.888
79.35	1770.888
79.4	1769.6688
79.45	1769.9736
79.5	1769.364
79.55	1768.7544
79.6	1769.364
79.65	1768.7544
79.7	1768.4496
79.75	1768.1448
79.8	1768.7544
79.85	1767.5352
79.9	1767.2304
79.95	1767.2304
80	1767.2304
80.05	1766.9256
80.1	1766.316
80.15	1765.7064
80.2	1765.7064
80.25	1765.4016
80.3	1765.0968
80.35	1764.4872
80.4	1765.0968
80.45	1764.1824
80.5	1763.5728
80.55	1763.5728
80.6	1763.5728
80.65	1762.3536
80.7	1762.6584
80.75	1762.3536
80.8	1762.3536
80.85	1761.744
80.9	1761.1344
80.95	1761.4392
81	1760.5248
81.05	1761.1344
81.1	1760.22
81.15	1759.6104
81.2	1759.9152
81.25	1759.0008
81.3	1759.3056
81.35	1759.0008
81.4	1757.4768
81.45	1758.0864
81.5	1756.8672
81.55	1756.8672
81.6	1756.5624
81.65	1756.5624
81.7	1755.9528
81.75	1755.648
81.8	1755.3432
81.85	1755.3432
81.9	1755.3432
81.95	1754.7336
82	1755.0384
82.05	1753.8192
82.1	1753.5144
82.15	1753.8192
82.2	1752.9048
82.25	1753.2096
82.3	1752.6
82.35	1752.9048
82.4	1752.6
82.45	1751.6856
82.5	1752.2952
82.55	1750.7712
82.6	1750.7712
82.65	1750.4664
82.7	1750.1616
82.75	1749.8568
82.8	1749.552
82.85	1749.2472
82.9	1748.6376
82.95	1748.6376
83	1748.6376
83.05	1748.028
83.1	1747.1136
83.15	1746.504
83.2	1746.504
83.25	1746.1992
83.3	1745.5896
83.35	1745.2848
83.4	1744.98
83.45	1744.3704
83.5	1744.0656
83.55	1743.7608
83.6	1743.456
83.65	1743.1512
83.7	1743.1512
83.75	1742.2368
83.8	1742.2368
83.85	1742.2368
83.9	1741.932
83.95	1741.0176
84	1741.3224
84.05	1740.7128
84.1	1740.7128
84.15	1740.408
84.2	1740.7128
84.25	1739.4936
84.3	1739.4936
84.35	1739.4936
84.4	1738.884
84.45	1738.5792
84.5	1738.5792
84.55	1737.6648
84.6	1737.9696
84.65	1737.6648
84.7	1737.0552
84.75	1736.4456
84.8	1736.4456
84.85	1736.1408
84.9	1735.836
84.95	1735.5312
85	1734.9216
85.05	1734.312
85.1	1734.0072
85.15	1733.7024
85.2	1733.3976
85.25	1732.4832
85.3	1732.4832
85.35	1732.4832
85.4	1731.8736
85.45	1731.264
85.5	1730.9592
85.55	1731.264
85.6	1730.0448
85.65	1730.0448
85.7	1729.74
85.75	1729.74
85.8	1728.216
85.85	1728.8256
85.9	1728.216
85.95	1727.6064
86	1726.9968
86.05	1726.9968
86.1	1726.3872
86.15	1725.7776
86.2	1725.4728
86.25	1725.4728
86.3	1725.4728
86.35	1724.8632
86.4	1723.644
86.45	1724.5584
86.5	1724.2536
86.55	1723.0344
86.6	1722.7296
86.65	1722.4248
86.7	1722.7296
86.75	1721.8152
86.8	1721.5104
86.85	1722.12
86.9	1721.2056
86.95	1721.8152
87	1721.2056
87.05	1721.2056
87.1	1720.2912
87.15	1720.2912
87.2	1719.6816
87.25	1720.2912
87.3	1719.072
87.35	1719.3768
87.4	1718.4624
87.45	1718.7672
87.5	1718.4624
87.55	1717.548
87.6	1717.8528
87.65	1717.2432
87.7	1716.9384
87.75	1716.3288
87.8	1716.6336
87.85	1716.024
87.9	1715.7192
87.95	1715.1096
88	1715.7192
88.05	1715.4144
88.1	1714.5
88.15	1714.5
88.2	1714.5
88.25	1713.5856
88.3	1713.5856
88.35	1713.2808
88.4	1712.6712
88.45	1713.2808
88.5	1712.6712
88.55	1711.7568
88.6	1712.3664
88.65	1711.7568
88.7	1712.3664
88.75	1711.1472
88.8	1711.452
88.85	1710.8424
88.9	1710.5376
88.95	1710.5376
89	1710.5376
89.05	1709.928
89.1	1709.928
89.15	1709.6232
89.2	1709.0136
89.25	1709.0136
89.3	1708.7088
89.35	1708.0992
89.4	1708.0992
89.45	1707.1848
89.5	1707.4896
89.55	1707.1848
89.6	1706.88
89.65	1706.88
89.7	1706.5752
89.75	1705.9656
89.8	1705.9656
89.85	1706.2704
89.9	1705.6608
89.95	1704.7464
90	1704.4416
90.05	1703.832
90.1	1703.5272
90.15	1703.2224
90.2	1703.2224
90.25	1703.2224
90.3	1701.6984
90.35	1702.6128
90.4	1701.6984
90.45	1702.308
90.5	1701.6984
90.55	1701.0888
90.6	1701.0888
90.65	1701.0888
90.7	1700.1744
90.75	1699.26
90.8	1699.26
90.85	1698.6504
90.9	1698.9552
90.95	1698.0408
91	1698.0408
91.05	1698.0408
91.1	1697.1264
91.15	1697.1264
91.2	1696.5168
91.25	1695.9072
91.3	1696.5168
91.35	1696.5168
91.4	1696.212
91.45	1694.9928
91.5	1695.6024
91.55	1694.9928
91.6	1694.9928
91.65	1693.4688
91.7	1693.7736
91.75	1693.7736
91.8	1694.3832
91.85	1693.7736
91.9	1693.164
91.95	1693.164
92	1692.8592
92.05	1692.5544
92.1	1692.2496
92.15	1692.5544
92.2	1691.3352
92.25	1690.7256
92.3	1691.0304
92.35	1691.0304
92.4	1690.116
92.45	1689.5064
92.5	1689.5064
92.55	1689.2016
92.6	1688.8968
92.65	1688.8968
92.7	1688.592
92.75	1688.8968
92.8	1687.9824
92.85	1688.2872
92.9	1687.6776
92.95	1687.3728
93	1687.068
93.05	1687.9824
93.1	1686.7632
93.15	1685.8488
93.2	1685.8488
93.25	1686.1536
93.3	1685.544
93.35	1685.2392
93.4	1684.6296
93.45	1684.3248
93.5	1684.02
93.55	1684.6296
93.6	1684.02
93.65	1683.7152
93.7	1682.496
93.75	1682.8008
93.8	1682.496
93.85	1681.8864
93.9	1681.5816
93.95	1681.5816
94	1681.2768
94.05	1680.972
94.1	1680.0576
94.15	1680.3624
94.2	1679.7528
94.25	1679.1432
94.3	1679.1432
94.35	1678.8384
94.4	1678.5336
94.45	1678.5336
94.5	1677.6192
94.55	1677.924
94.6	1678.5336
94.65	1677.3144
94.7	1677.0096
94.75	1676.7048
94.8	1676.0952
94.85	1677.0096
94.9	1676.4
94.95	1675.7904
95	1675.4856
95.05	1675.1808
95.1	1675.1808
95.15	1675.4856
95.2	1674.5712
95.25	1675.4856
95.3	1674.2664
95.35	1673.6568
95.4	1673.6568
95.45	1673.352
95.5	1672.4376
95.55	1673.0472
95.6	1673.0472
95.65	1672.4376
95.7	1672.1328
95.75	1672.1328
95.8	1671.828
95.85	1671.828
95.9	1670.9136
95.95	1670.6088
96	1670.6088
96.05	1669.3896
96.1	1669.9992
96.15	1669.0848
96.2	1669.0848
96.25	1668.4752
96.3	1668.78
96.35	1668.4752
96.4	1668.4752
96.45	1668.1704
96.5	1667.8656
96.55	1667.256
96.6	1666.9512
96.65	1666.9512
96.7	1666.3416
96.75	1666.0368
96.8	1665.732
96.85	1665.4272
96.9	1664.8176
96.95	1664.5128
97	1664.8176
97.05	1664.5128
97.1	1664.5128
97.15	1663.9032
97.2	1664.208
97.25	1662.9888
97.3	1662.3792
97.35	1663.9032
97.4	1662.9888
97.45	1662.3792
97.5	1662.3792
97.55	1662.0744
97.6	1662.0744
97.65	1662.0744
97.7	1661.16
97.75	1660.5504
97.8	1660.8552
97.85	1660.8552
97.9	1659.9408
97.95	1659.9408
98	1659.3312
98.05	1659.3312
98.1	1658.7216
98.15	1659.0264
98.2	1658.112
98.25	1658.112
98.3	1657.8072
98.35	1657.8072
98.4	1656.8928
98.45	1656.588
98.5	1656.588
98.55	1655.9784
98.6	1655.9784
98.65	1655.064
98.7	1655.064
98.75	1655.064
98.8	1655.064
98.85	1654.7592
98.9	1653.54
98.95	1653.54
99	1653.54
99.05	1653.54
99.1	1652.9304
99.15	1652.9304
99.2	1652.3208
99.25	1652.3208
99.3	1652.3208
99.35	1652.016
99.4	1651.4064
99.45	1650.7968
99.5	1650.492
99.55	1650.7968
99.6	1650.1872
99.65	1650.492
99.7	1649.2728
99.75	1648.968
99.8	1648.968
99.85	1648.968
99.9	1648.968
99.95	1648.6632
100	1648.0536
100.05	1648.3584
100.1	1647.7488
100.15	1647.444
100.2	1647.444
100.25	1647.444
100.3	1647.444
100.35	1647.1392
100.4	1646.8344
100.45	1645.92
100.5	1645.6152
100.55	1645.92
100.6	1645.3104
100.65	1645.3104
100.7	1644.7008
100.75	1644.7008
100.8	1643.7864
100.85	1643.4816
100.9	1644.0912
100.95	1643.1768
101	1641.9576
101.05	1642.5672
101.1	1642.2624
101.15	1642.2624
101.2	1641.9576
101.25	1641.348
101.3	1641.348
101.35	1640.4336
101.4	1640.1288
101.45	1639.5192
101.5	1639.5192
101.55	1638.9096
101.6	1638.9096
101.65	1637.9952
101.7	1638.3
101.75	1638.6048
101.8	1637.9952
101.85	1637.9952
101.9	1636.776
101.95	1636.4712
102	1636.4712
102.05	1636.776
102.1	1635.8616
102.15	1635.8616
102.2	1634.9472
102.25	1635.5568
102.3	1634.6424
102.35	1634.6424
102.4	1634.6424
102.45	1634.0328
102.5	1633.4232
102.55	1633.728
102.6	1633.4232
102.65	1632.8136
102.7	1632.8136
102.75	1632.8136
102.8	1632.5088
102.85	1631.8992
102.9	1632.204
102.95	1631.5944
103	1631.2896
103.05	1630.68
103.1	1630.68
103.15	1630.3752
103.2	1629.4608
103.25	1629.7656
103.3	1628.8512
103.35	1629.156
103.4	1628.8512
103.45	1628.5464
103.5	1627.9368
103.55	1627.632
103.6	1627.3272
103.65	1627.0224
103.7	1626.4128
103.75	1626.7176
103.8	1626.7176
103.85	1625.4984
103.9	1624.8888
103.95	1624.8888
104	1623.6696
104.05	1623.9744
104.1	1623.3648
104.15	1623.3648
104.2	1623.06
104.25	1623.06
104.3	1622.1456
104.35	1622.1456
104.4	1621.536
104.45	1620.9264
104.5	1620.9264
104.55	1620.3168
104.6	1620.6216
104.65	1620.6216
104.7	1620.3168
104.75	1619.7072
104.8	1619.4024
104.85	1619.7072
104.9	1619.0976
104.95	1619.0976
105	1618.488
105.05	1617.8784
105.1	1617.8784
105.15	1617.2688
105.2	1617.2688
105.25	1616.3544
105.3	1617.2688
105.35	1616.0496
105.4	1615.7448
105.45	1615.44
105.5	1615.7448
105.55	1615.44
105.6	1615.1352
105.65	1615.1352
105.7	1614.2208
105.75	1613.916
105.8	1613.6112
105.85	1613.0016
105.9	1612.6968
105.95	1612.6968
106	1612.392
106.05	1612.392
106.1	1611.4776
106.15	1611.1728
106.2	1610.5632
106.25	1610.2584
106.3	1610.2584
106.35	1609.6488
106.4	1609.344
106.45	1609.6488
106.5	1608.4296
106.55	1608.4296
106.6	1608.1248
106.65	1607.82
106.7	1607.2104
106.75	1608.1248
106.8	1607.2104
106.85	1607.2104
106.9	1606.9056
106.95	1606.6008
107	1606.6008
107.05	1606.296
107.1	1605.9912
107.15	1605.9912
107.2	1605.6864
107.25	1605.3816
107.3	1605.0768
107.35	1603.8576
107.4	1603.8576
107.45	1603.8576
107.5	1603.5528
107.55	1603.8576
107.6	1602.0288
107.65	1602.3336
107.7	1602.0288
107.75	1601.4192
107.8	1601.1144
107.85	1601.1144
107.9	1601.1144
107.95	1600.5048
108	1600.5048
108.05	1599.8952
108.1	1599.8952
108.15	1599.5904
108.2	1599.2856
108.25	1598.9808
108.3	1598.676
108.35	1598.0664
108.4	1597.7616
108.45	1597.152
108.5	1596.8472
108.55	1596.8472
108.6	1596.5424
108.65	1596.2376
108.7	1595.628
108.75	1595.0184
108.8	1595.0184
108.85	1594.7136
108.9	1594.104
108.95	1593.4944
109	1592.8848
109.05	1592.8848
109.1	1592.8848
109.15	1592.58
109.2	1591.6656
109.25	1591.9704
109.3	1591.6656
109.35	1591.6656
109.4	1591.056
109.45	1590.4464
109.5	1590.4464
109.55	1591.056
109.6	1590.1416
109.65	1589.2272
109.7	1589.2272
109.75	1589.2272
109.8	1589.2272
109.85	1588.008
109.9	1587.7032
109.95	1588.008
110	1588.008
110.05	1587.0936
110.1	1586.7888
110.15	1586.1792
110.2	1586.1792
110.25	1585.5696
110.3	1585.2648
110.35	1585.2648
110.4	1584.96
110.45	1584.3504
110.5	1584.3504
110.55	1584.3504
110.6	1583.436
110.65	1583.1312
110.7	1583.436
110.75	1582.5216
110.8	1582.2168
110.85	1581.6072
110.9	1581.3024
110.95	1580.6928
111	1581.3024
111.05	1580.388
111.1	1580.6928
111.15	1580.0832
111.2	1580.0832
111.25	1579.4736
111.3	1579.4736
111.35	1579.1688
111.4	1578.2544
111.45	1577.9496
111.5	1578.5592
111.55	1577.9496
111.6	1577.0352
111.65	1577.34
111.7	1577.6448
111.75	1576.4256
111.8	1576.4256
111.85	1576.1208
111.9	1575.816
111.95	1575.5112
112	1575.816
112.05	1575.816
112.1	1575.2064
112.15	1574.9016
112.2	1574.9016
112.25	1573.6824
112.3	1573.6824
112.35	1574.292
112.4	1573.3776
112.45	1572.768
112.5	1572.4632
112.55	1572.1584
112.6	1572.4632
112.65	1572.1584
112.7	1571.8536
112.75	1571.244
112.8	1571.244
112.85	1570.3296
112.9	1569.72
112.95	1569.72
113	1569.4152
113.05	1569.1104
113.1	1569.72
113.15	1569.1104
113.2	1568.196
113.25	1568.5008
113.3	1568.196
113.35	1567.2816
113.4	1567.8912
113.45	1566.9768
113.5	1566.9768
113.55	1566.672
113.6	1566.0624
113.65	1566.0624
113.7	1566.0624
113.75	1566.3672
113.8	1565.148
113.85	1565.148
113.9	1564.2336
113.95	1564.2336
114	1564.2336
114.05	1564.2336
114.1	1564.2336
114.15	1564.2336
114.2	1563.3192
114.25	1563.0144
114.3	1563.0144
114.35	1563.0144
114.4	1562.4048
114.45	1561.7952
114.5	1561.7952
114.55	1561.7952
114.6	1561.4904
114.65	1561.1856
114.7	1560.8808
114.75	1560.2712
114.8	1559.9664
114.85	1559.6616
114.9	1559.052
114.95	1559.052
115	1559.052
115.05	1558.7472
115.1	1558.1376
115.15	1557.528
115.2	1556.9184
115.25	1556.9184
115.3	1556.6136
115.35	1555.6992
115.4	1555.3944
115.45	1554.48
115.5	1555.3944
115.55	1554.7848
115.6	1554.1752
115.65	1553.2608
115.7	1553.5656
115.75	1553.8704
115.8	1553.5656
115.85	1552.6512
115.9	1552.6512
115.95	1552.956
116	1552.956
116.05	1552.6512
116.1	1552.3464
116.15	1551.1272
116.2	1551.432
116.25	1550.8224
116.3	1550.5176
116.35	1550.5176
116.4	1549.6032
116.45	1548.9936
116.5	1548.9936
116.55	1548.9936
116.6	1548.6888
116.65	1548.9936
116.7	1548.384
116.75	1548.384
116.8	1547.7744
116.85	1547.1648
116.9	1546.86
116.95	1546.5552
117	1545.9456
117.05	1545.9456
117.1	1545.6408
117.15	1545.6408
117.2	1545.0312
117.25	1545.0312
117.3	1544.4216
117.35	1545.0312
117.4	1544.1168
117.45	1544.1168
117.5	1543.5072
117.55	1543.812
117.6	1543.2024
117.65	1542.8976
117.7	1542.8976
117.75	1542.5928
117.8	1542.288
117.85	1541.6784
117.9	1541.6784
117.95	1541.0688
118	1541.0688
118.05	1541.0688
118.1	1540.1544
118.15	1540.4592
118.2	1539.8496
118.25	1539.5448
118.3	1539.8496
118.35	1539.24
118.4	1538.9352
118.45	1538.3256
118.5	1538.0208
118.55	1538.0208
118.6	1537.716
118.65	1537.1064
118.7	1536.8016
118.75	1537.1064
118.8	1536.4968
118.85	1536.192
118.9	1536.192
118.95	1535.8872
119	1535.8872
119.05	1535.2776
119.1	1535.2776
119.15	1534.9728
119.2	1534.9728
119.25	1534.3632
119.3	1534.0584
119.35	1534.0584
119.4	1533.4488
119.45	1533.144
119.5	1532.5344
119.55	1532.5344
119.6	1532.5344
119.65	1531.9248
119.7	1531.62
119.75	1531.3152
119.8	1530.4008
119.85	1530.4008
119.9	1530.4008
119.95	1530.4008
120	1530.096
120.05	1529.4864
120.1	1528.8768
120.15	1528.572
120.2	1528.8768
120.25	1527.9624
120.3	1527.9624
120.35	1528.2672
120.4	1527.3528
120.45	1527.9624
120.5	1527.3528
120.55	1527.3528
120.6	1526.4384
120.65	1526.1336
120.7	1525.8288
120.75	1524.9144
120.8	1525.2192
120.85	1524.9144
120.9	1524.3048
120.95	1524.6096
121	1523.6952
121.05	1524
121.1	1523.3904
121.15	1523.0856
121.2	1523.0856
121.25	1522.1712
121.3	1522.1712
121.35	1521.8664
121.4	1521.5616
121.45	1521.5616
121.5	1521.2568
121.55	1521.2568
121.6	1520.0376
121.65	1520.3424
121.7	1519.7328
121.75	1519.428
121.8	1518.8184
121.85	1519.1232
121.9	1518.5136
121.95	1518.8184
122	1518.5136
122.05	1517.904
122.1	1516.9896
122.15	1517.5992
122.2	1516.9896
122.25	1516.9896
122.3	1516.6848
122.35	1516.9896
122.4	1515.7704
122.45	1515.7704
122.5	1515.7704
122.55	1515.1608
122.6	1514.2464
122.65	1514.856
122.7	1514.2464
122.75	1513.6368
122.8	1513.9416
122.85	1513.0272
122.9	1512.7224
122.95	1512.4176
123	1512.4176
123.05	1511.808
123.1	1511.5032
123.15	1511.5032
123.2	1510.8936
123.25	1510.284
123.3	1510.284
123.35	1509.9792
123.4	1509.0648
123.45	1509.9792
123.5	1509.3696
123.55	1509.0648
123.6	1508.1504
123.65	1507.5408
123.7	1508.1504
123.75	1507.236
123.8	1507.236
123.85	1506.6264
123.9	1506.3216
123.95	1506.6264
124	1506.0168
124.05	1506.0168
124.1	1504.7976
124.15	1505.1024
124.2	1505.1024
124.25	1504.7976
124.3	1504.7976
124.35	1504.4928
124.4	1504.4928
124.45	1504.188
124.5	1503.5784
124.55	1503.2736
124.6	1503.2736
124.65	1502.9688
124.7	1502.664
124.75	1501.7496
124.8	1502.3592
124.85	1501.4448
124.9	1501.14
124.95	1500.5304
125	1500.5304
125.05	1500.2256
125.1	1499.9208
125.15	1499.616
125.2	1499.616
125.25	1499.3112
125.3	1498.3968
125.35	1498.7016
125.4	1498.092
125.45	1497.4824
125.5	1498.092
125.55	1497.1776
125.6	1497.1776
125.65	1496.2632
125.7	1496.2632
125.75	1495.3488
125.8	1495.6536
125.85	1495.3488
125.9	1495.044
125.95	1494.1296
126	1495.044
126.05	1494.1296
126.1	1493.8248
126.15	1493.8248
126.2	1492.9104
126.25	1492.9104
126.3	1493.2152
126.35	1493.2152
126.4	1491.996
126.45	1491.996
126.5	1492.3008
126.55	1491.3864
126.6	1491.3864
126.65	1491.0816
126.7	1491.0816
126.75	1491.0816
126.8	1490.1672
126.85	1490.472
126.9	1489.5576
126.95	1489.2528
127	1489.2528
127.05	1488.3384
127.1	1488.948
127.15	1488.3384
127.2	1488.0336
127.25	1488.0336
127.3	1488.0336
127.35	1487.1192
127.4	1487.1192
127.45	1486.8144
127.5	1486.2048
127.55	1486.5096
127.6	1485.2904
127.65	1485.2904
127.7	1484.9856
127.75	1485.5952
127.8	1485.2904
127.85	1484.0712
127.9	1484.0712
127.95	1483.7664
128	1483.1568
128.05	1483.4616
128.1	1482.5472
128.15	1482.852
128.2	1482.5472
128.25	1482.5472
128.3	1481.6328
128.35	1481.0232
128.4	1481.0232
128.45	1481.9376
128.5	1480.7184
128.55	1480.4136
128.6	1479.804
128.65	1480.1088
128.7	1479.4992
128.75	1479.1944
128.8	1478.28
128.85	1478.8896
128.9	1478.28
128.95	1478.28
129	1478.28
129.05	1477.9752
129.1	1477.3656
129.15	1477.6704
129.2	1476.756
129.25	1476.756
129.3	1476.756
129.35	1476.4512
129.4	1476.1464
129.45	1475.232
129.5	1475.5368
129.55	1475.232
129.6	1474.6224
129.65	1474.9272
129.7	1474.0128
129.75	1473.708
129.8	1473.708
129.85	1473.0984
129.9	1473.0984
129.95	1472.4888
130	1472.7936
130.05	1472.184
130.1	1472.184
130.15	1472.184
130.2	1470.9648
130.25	1470.3552
130.3	1470.0504
130.35	1469.7456
130.4	1469.4408
130.45	1469.4408
130.5	1470.0504
130.55	1468.8312
130.6	1468.5264
130.65	1468.5264
130.7	1467.612
130.75	1467.0024
130.8	1467.9168
130.85	1467.3072
130.9	1466.3928
130.95	1466.3928
131	1466.088
131.05	1465.7832
131.1	1465.1736
131.15	1465.7832
131.2	1465.4784
131.25	1463.9544
131.3	1463.9544
131.35	1463.9544
131.4	1463.04
131.45	1463.04
131.5	1462.7352
131.55	1462.4304
131.6	1462.4304
131.65	1462.4304
131.7	1462.4304
131.75	1461.516
131.8	1461.2112
131.85	1460.9064
131.9	1460.6016
131.95	1460.2968
132	1459.6872
132.05	1459.992
132.1	1459.6872
132.15	1459.3824
132.2	1459.0776
132.25	1458.1632
132.3	1458.1632
132.35	1458.468
132.4	1457.5536
132.45	1457.8584
132.5	1456.944
132.55	1456.6392
132.6	1456.3344
132.65	1456.0296
132.7	1456.3344
132.75	1456.0296
132.8	1456.0296
132.85	1454.8104
132.9	1455.1152
132.95	1454.8104
133	1454.2008
133.05	1453.896
133.1	1453.896
133.15	1453.2864
133.2	1452.9816
133.25	1452.9816
133.3	1452.372
133.35	1451.7624
133.4	1451.7624
133.45	1451.1528
133.5	1450.848
133.55	1450.5432
133.6	1450.2384
133.65	1449.324
133.7	1449.6288
133.75	1448.7144
133.8	1448.7144
133.85	1447.8
133.9	1448.1048
133.95	1447.4952
134	1447.1904
134.05	1446.5808
134.1	1446.276
134.15	1445.9712
134.2	1445.3616
134.25	1445.3616
134.3	1445.0568
134.35	1445.0568
134.4	1444.1424
134.45	1444.1424
134.5	1444.4472
134.55	1444.1424
134.6	1443.5328
134.65	1442.6184
134.7	1442.6184
134.75	1442.0088
134.8	1441.704
134.85	1442.0088
134.9	1441.704
134.95	1441.3992
135	1441.3992
135.05	1441.3992
135.1	1440.7896
135.15	1440.4848
135.2	1439.8752
135.25	1439.2656
135.3	1438.9608
135.35	1439.2656
135.4	1439.2656
135.45	1438.9608
135.5	1438.9608
135.55	1438.0464
135.6	1437.7416
135.65	1437.7416
135.7	1436.8272
135.75	1436.5224
135.8	1436.5224
135.85	1436.2176
135.9	1436.2176
135.95	1434.9984
136	1434.9984
136.05	1434.084
136.1	1434.3888
136.15	1434.084
136.2	1433.7792
136.25	1433.4744
136.3	1432.56
136.35	1432.56
136.4	1432.56
136.45	1431.9504
136.5	1431.6456
136.55	1430.4264
136.6	1430.4264
136.65	1430.4264
136.7	1430.1216
136.75	1430.1216
136.8	1429.512
136.85	1429.512
136.9	1428.9024
136.95	1428.9024
137	1428.2928
137.05	1428.2928
137.1	1427.6832
137.15	1427.6832
137.2	1427.6832
137.25	1427.3784
137.3	1426.464
137.35	1426.1592
137.4	1425.8544
137.45	1424.94
137.5	1425.2448
137.55	1424.6352
137.6	1424.3304
137.65	1424.0256
137.7	1423.416
137.75	1423.416
137.8	1423.1112
137.85	1423.1112
137.9	1423.1112
137.95	1421.5872
138	1421.892
138.05	1421.5872
138.1	1421.5872
138.15	1420.9776
138.2	1420.368
138.25	1420.0632
138.3	1420.0632
138.35	1419.4536
138.4	1418.844
138.45	1419.1488
138.5	1418.844
138.55	1418.2344
138.6	1417.6248
138.65	1417.32
138.7	1417.32
138.75	1416.7104
138.8	1416.4056
138.85	1416.4056
138.9	1416.1008
138.95	1415.796
139	1415.4912
139.05	1415.4912
139.1	1414.8816
139.15	1414.5768
139.2	1414.272
139.25	1413.9672
139.3	1413.3576
139.35	1413.6624
139.4	1413.0528
139.45	1413.3576
139.5	1412.4432
139.55	1412.4432
139.6	1412.1384
139.65	1412.4432
139.7	1412.4432
139.75	1411.8336
139.8	1411.224
139.85	1410.6144
139.9	1410.6144
139.95	1410.0048
140	1409.3952
140.05	1409.0904
140.1	1409.3952
140.15	1408.4808
140.2	1407.2616
140.25	1407.8712
140.3	1406.9568
140.35	1407.5664
140.4	1406.652
140.45	1406.652
140.5	1406.0424
140.55	1405.7376
140.6	1404.8232
140.65	1404.8232
140.7	1404.5184
140.75	1403.9088
140.8	1403.9088
140.85	1403.604
140.9	1402.9944
140.95	1402.6896
141	1402.6896
141.05	1401.7752
141.1	1402.3848
141.15	1401.4704
141.2	1401.1656
141.25	1400.556
141.3	1400.556
141.35	1399.6416
141.4	1399.9464
141.45	1399.3368
141.5	1398.7272
141.55	1397.8128
141.6	1397.8128
141.65	1397.508
141.7	1397.508
141.75	1396.8984
141.8	1397.2032
141.85	1396.2888
141.9	1395.6792
141.95	1395.0696
142	1395.0696
142.05	1394.7648
142.1	1394.46
142.15	1394.46
142.2	1394.1552
142.25	1393.2408
142.3	1392.936
142.35	1393.5456
142.4	1393.5456
142.45	1392.936
142.5	1392.0216
142.55	1392.0216
142.6	1391.412
142.65	1390.8024
142.7	1390.4976
142.75	1390.8024
142.8	1390.1928
142.85	1389.888
142.9	1389.5832
142.95	1389.5832
143	1388.9736
143.05	1388.364
143.1	1388.6688
143.15	1388.0592
143.2	1387.4496
143.25	1386.84
143.3	1387.1448
143.35	1386.5352
143.4	1385.9256
143.45	1385.6208
143.5	1385.316
143.55	1385.0112
143.6	1385.316
143.65	1384.4016
143.7	1383.4872
143.75	1383.792
143.8	1382.8776
143.85	1383.1824
